,text,withheld_in_countries,hashtags,lang,possibly_sensitive,verified_account,followers_count,location,withheld_anywhere,popularity_score
54773,MIA RSPODNEME EL DM LOCA,[],[],es,0.0,False,1,,False,3.367911455721799e-08
54776, Mis “no se” son mentira yo siempre se jajajajaja,[],[],es,0.0,False,47,,False,4.7570790128195666e-05
54797," #Cuba 
Después de un fin de semana cargado de muestras de Amor y solidaridad hacia nuestro país continuemos haciendo nuest…",[],['Cuba'],es,0.0,False,27097,,False,0.0024113895144502358
54804,"@PLRAOficial @BancadaPLRA @EfrainAlegre @CelesteDiputada @KattyaGonzalez9 @FrenteGuasuPY @lugo_py @chiqui_avalos @Aubar77 porque contra Lugo fueron inmisericordes pero a este des-gobierno le ""perdonan"" contagios, reguladas de buses, corrupción, falta de vacunas y hasta muertes.",[],[],es,0.0,False,28,,False,2.785637196687859e-05
54821," #Egipto🇪🇬l El barco Ever Given todavía se encuentra encallado en el Canal de Suez, bloqueando el paso en ambas direcci…",[],['Egipto'],es,0.0,False,404,,False,0.03155187976854006
54835,bua lo maricona que estoy ni idea sera culpa de la luna llena,[],[],es,0.0,False,143884,,False,0.010014295395635111
54861," Bon dia!!!
Esta semana estaremos abiertos en nuestro horario y hasta Miércoles 31M.
Abriremos de nuevo Martes 6A.
Siempre ga…",[],[],es,0.0,False,1532,,False,0.0032984446665188386
54887,"Hace 203 años del paso a la inmortalidad del ilustre Alexandre Pétion, político, gobernante y revolucionario haitiano, quien ocupó la primera magistratura de su país hasta su muerte. #29Mar #GNBBolívar #LunesSanto #CiudateDeLaCovid19 ",[],[],es,0.0,False,32,,False,2.6162025344379933e-05
54901," Voy a exponer un número de teléfono den rt porfa‼
Hace un rato empecé a recibir mensajes de éste número ",[],[],es,0.0,False,1244,,False,0.0058779145196590854
54908,Contentillaaaaaa😆😆😆,[],[],es,0.0,False,1616,,False,0.0017003209270534214
54911,@28_marta_28 10 cosas que odio de ti,[],[],es,0.0,False,391,,False,0.000243891776689359
54915," Vean esta joya JAJAJAJAJAJA, actuación 10 de 10, buenas noches 😂 ",[],[],es,0.0,False,1171,,False,0.0009855864453342706
54918, Ya somos dueños de nuestro terreno. 🏠 ,[],[],es,0.0,False,2,,False,0.0009187796142059699
54947," En 2 semanas iniciamos el Diplomado de #EconomíaCircular, una mirada amplia y complementaria de la #sostenibilidad para ex…",[],"['EconomíaCircular', 'sostenibilidad']",es,0.0,False,166,,False,0.0004124266211154641
54968, como ponerme de mal humor en un simple paso ,[],[],es,0.0,False,376,,False,0.0006306253736336002
54980, Entrar a tik tok es perderse en una realidad paralela donde pensas que estuviste 10 min y se te fueron 2 horas.,[],[],es,0.0,False,76,,False,0.0007435914551268157
55033,"Si no entienden está gritando
 "" VACUNAS NO JODAS """,[],[],es,0.0,False,588,,False,0.003850906589306361
55068,"@hstmm_ GRACIAS AAAA, YO TE AMO MUCHO MAS ZOEE😭💘💘💘",[],[],es,0.0,False,5815,,False,0.0032932317309993823
55074,@s0ftch0u AAAAAAA esta precioso 🌸🌸,[],[],es,0.0,False,667,,False,0.003605337249829074
55075," Comunicado Técnico Diario sobre la situación que guarda la Pandemia del Covid-19 en Tabasco, al corte de las 15:00 horas de…",[],[],es,0.0,False,246,,False,0.0028318358693727426
55086," #CISPEnSeguimiento En el marco de la inmunización de la patria instruida por ntro Pdte Protector @NicolasMaduro, llegamos…",[],['CISPEnSeguimiento'],es,0.0,False,31,,False,0.00011392337410474406
55107,"Acá, 30° un solaso y yo en cama mirando peter pan versión 1953. La playa bien?",[],[],es,0.0,False,432,,False,0.0008979868454801143
55113," Fueron contra la propiedad privada y la justicia, marchamos.
Quisieron hacernos creer que era salud o economía, marcham…",[],[],es,0.0,False,330,,False,0.0023645957032485745
55134," Aclaro dudas: 

El tren de Corea del Norte es el de arriba. ",[],[],es,0.0,False,6841,,False,0.021736783820606023
55142," Si pudiera elegir q sentir, sería todo más fácil",[],[],es,0.0,False,87,,False,5.884715429157669e-05
55147,"@MovistarArg unos sin vergüenza , tienen que darlo de baja TODOS!!!",[],[],es,0.0,False,183,,False,0.0015721025697925531
55163," Ando feliz porque estoy en el mes de mi cumple. Estaré rifando una suscripción gratuita por una semana a mi OF, un video…",[],[],es,0.0,False,417,,False,0.017331874733824415
55234,y luego andan chillando hijas de su puta madre,[],[],es,0.0,False,68,,False,0.00022648105454192214
55247,"@GeniusSoyeonie cube trato de contactar con ""A"" otra vez y ahora ella mandó información para que emitan el caso de 🍒 en la tele",[],[],es,0.0,False,1421,,False,0.0093057914522511
55260,@Inseguridades10 Huye Juan,[],[],es,0.0,False,600,,False,0.006496397248138871
55265,@articloey estoque de rivotril,[],[],es,0.0,False,1617,,False,0.008195880195283068
55273," pensar en            →          extrañar a           
jungkook                           jungkook…",[],[],es,0.0,False,177,,False,0.0037142559520887816
55285,"@mccamposacunha @comunicacioicab @MariaEugeniaGay @gcalvetbarot @JM_AlonsoPuig @juanantonioica @SusanaFD75 @AGT_AMB @TISpain @TransparenteGob @MANUELVILLORIA1 @ICASEVILLA @Avogacia @Abogacia_es @icamalaga @icam_es @vlex_es Una intervención genial la tuya, querida Concha! Un beso desde Sevilla",[],[],es,0.0,False,5379,,False,0.03230969814908558
55331,@karimemsa Mandalo a la vrrrrg y dejalo sin equipo,[],[],es,0.0,False,675,,False,0.0006237112717080242
55351," Aseguran que regreso de Aristegui a TV, es un plan de la derecha 

Otros desestiman tales argumentos, ya que la televisión…",[],[],es,0.0,False,5801,,False,0.01773425842464269
55369,@guillen_blanchy @AbogadoFeroz Mi voto no secreto por @natotronik,[],[],es,0.0,False,150,,False,0.004420410144059836
55380,@jm_clavero Ojala !!! 🎗🎗🎗,[],[],es,0.0,False,265,,False,0.018453719660865692
55392," Aquella fiesta de 2012 no ha sido la única, de hecho, algunos asistentes nos narraron ciertos detalles de lo que acontecía en…",[],[],es,0.0,False,42,,False,0.002879575927699078
55397,"La erosión de su suelo de arcillas, yesos y areniscas tallan formas de otra galaxia, en un paisaje semidesértico a lo largo de 42.500 hectáreas. Barrancos, mesetas y cerros nos trasladan a otro planeta.

🏨 · 

#Destinos #Experiencias #Mars ",[],[],es,0.0,False,3788,,False,0.0024052826109001507
55456," 🇧🇷 Bom dia! Look do Job de hoje. Aprovado?

🇮🇹 Buon giorno! Look lavoro di oggi. Approvato!?

🇬🇧 Good morning! The outfit…",[],[],es,0.0,False,576,,False,0.04792726455930365
55467," bro deja de pensar en ella, se burla de vos en su cuenta candado cada vez que le hablas",[],[],es,0.0,False,82,,False,0.00048249880399594067
55534, os acordáis de qué hicisteis el 13 de marzo de 2020????,[],[],es,0.0,False,619,,False,0.006648588092290025
55537," La verdad es que ese final fue estupendo, la serie cerró con lo que construyó, probablemente el hype creado con el cameo d…",[],[],es,0.0,False,1364,,False,0.030616376054084314
55547, Congresistas de EU denuncian creciente militarización de AMLO y piden frenar sus ataques contra activistas y periodistas.…,[],[],es,0.0,False,34,,False,0.0017951946773628322
55548,"@roxakaxo Dudo que SKT se uniese al Barsa, de unirse sería a algún equipo de zona baja que creo que hay un par con bastantes deudas",[],[],es,0.0,False,613,,False,0.027900269952575833
55564,@san__vinicius Jsjsajjajaa,[],[],es,0.0,False,44,,False,0.0001556457692732664
55579,KKKKKKJUJJKJ esperando a resposta,[],[],es,0.0,False,239,,False,0.0010958192519604179
55587, La gente del interior tiene más huevos que los de Buenos Aires,[],[],es,0.0,False,641,,False,0.019184159619761852
55593," Cepeda puede ser un perdedor, pero es un perdedor muy peligroso. 

 #CepedaNoAmenaceAUribe",[],['CepedaNoAmenaceAUribe'],es,0.0,False,131,,False,0.00292072239886413
55594," ［scan］Dicon

#방탄소년단 #BTS @BTS_twt ",[],"['방탄소년단', 'BTS']",es,0.0,False,383,,False,0.006180761103814457
55599,"@victorif9 Es incorrecto si, pues llevo hablando mal toda la vida xd",[],[],es,0.0,False,1417,,False,0.004150573090125242
55602," Se acuerdan cuando uno ligaba por SMS???? 
Y luego la persona se quedaba sin saldo y no tenía cómo avisar y uno como: 😪😪😪
 y l…",[],[],es,0.0,False,455,,False,0.0032302943035908923
55618,"@LauraRdondo En resumen , los hombres(de diferentes identidades) hacen uso de una simulación de ser una mujer donde exaltan la objetivación del sexo femenino ?",[],[],es,0.0,False,4,,False,0.00011588827999569957
55625,PERO QUW TALENTOO  ,[],[],es,0.0,False,325,,False,0.0002745920905816781
55651,@la_manuk SALÍ DE AHÍ MANUEL LA PUTA MADRE ahre,[],[],es,0.0,False,157,,False,0.0013130677237056657
55668," Hubo noches en las que tuve que abrazarme fuerte, días en los que tuve que aconsejarme en lugares solos o frente al esp…",[],[],es,0.0,False,307,,False,0.0017827016133940407
55685," La elegida por el presidente #JoeBiden para ser secretaria de Comercio, #GinaRaimondo, reconoció el jueves que los arance…",[],"['JoeBiden', 'GinaRaimondo']",es,0.0,False,49,,False,0.0006188284189959354
55712,@elian7404 perdón t amo🥰🥰🥰🥰🥰,[],[],es,0.0,False,408,,False,0.02088805413490517
55713," 🔴 Renca 

Vecinos denuncian ser amenazados e insultados por a funcionarios del INDH que están apoyando la toma ilegal. ",[],[],es,0.0,False,8063,,False,0.010354656875274074
55720, Mas del #Backstage Detrás de cámaras de la NUEVA escena de @pamelariosxxx 🦋 RT para mas contenido 😈🔥✊💦💦💦 ,[],['Backstage'],es,0.0,False,43,,False,2.9145442862691512e-05
55731,@lesserdog35 encima entendi todo anajaaldjakdkfd,[],[],es,0.0,False,266,,False,0.003657416901072002
55736," a ver canarios... no me fallen, qué es esto?

rt - tendedero
fav - tenderete ",[],[],es,0.0,False,43,,False,0.002814808514810717
55748," VTUBERS PONGAN SUS CANALES DE TWITCH AQUÍ 👉👈

Holi, hace no mucho me hice una cuenta en twitch para ver los streams de u…",[],[],es,0.0,False,172,,False,0.0009360020316166987
55761,"Comencé el día calmada y ahora estoy re emputada 
Maldito profesor incompetente",[],[],es,0.0,False,492,,False,0.005076019900380312
55763,@ackermanIevi_ @OmarMiguez3 @Taniu_Fernandez @valen_malve @kari_ok6 realidad: me importa un carajo lo que pienses Mientras vivas en esta casa vas a hacer lo que yo digo,[],[],es,0.0,False,29,,False,0.0004132997716633078
55777,"Después de que cierto comentario realizado por Tite Kubo, autor de la serie ""Bleach"", desencadeno cierta polémica ya que menciono que para el ningún personaje femenino de la obra ""Jujutsu Kaisen"", se le hace atractivo.
",[],[],es,0.0,False,12462,,False,0.000593731413006984
55794, Sobre la nota de @Pajaropolitico. ,[],[],es,0.0,False,189,,False,0.0004231304403313724
55861,@Luxer0h a vos te beso,[],[],es,0.0,False,1210,,False,0.009488123835297735
55864, “eres la parte de la gema de la mente que vive en mí” #WandaVision #WandaVisionFinale ,[],"['WandaVision', 'WandaVisionFinale']",es,0.0,False,126,,False,0.0005265717253448278
55874," Los de One piece
Los de HxH
Los de Naruto
Y los d JJk y Kimetsu no yaiba ",[],[],es,0.0,False,459,,False,1.5458713581763055e-05
55879," #ÚltimoSismo
05-03-2021 03:13:42
Magnitud: 5.6 MW; Profundidad: 10.00 km
Referencia: Kermadec Islands region
Fuente: USGS
NO…",[],['ÚltimoSismo'],es,0.0,False,45,,False,0.0008883498595821077
55900, ⚠️Estamos hablando entre unas cuantas chicas de hacer algo para el 8M todas juntas y crear un discord de comunidad para…,[],[],es,0.0,False,80,,False,0.00011505106126641132
55907,@MauroOr31468739 @AAlbertoliva @DrCormi Entregen las vacunas delincuentes!!!!,[],[],es,0.0,False,1483,,False,0.012480258823512636
55923," - Un vato
- Ajá 
- Opinando del 8m
- Ay no",[],[],es,0.0,False,1150,,False,0.014487284140585
55943,No estás sólo Agustín  conta conmigo  y con todos lo que queremos ver a tu Formosa libre no se rindan por favor valientes guerreros!,[],[],es,0.0,False,4540,,False,0.00032640287803306666
55947,@Brii_masino Que canuta,[],[],es,0.0,False,840,,False,0.0028223149594022714
55948,"😰😷 El gobernador de Puebla, Miguel Barbosa Huerta advirtió que la curva de contagios de coronavirus volverá a incrementar de manera severa

 ",[],[],es,0.0,False,48412,,False,0.0030527004865725993
55953,menos mal q no pagué por esto :/ encima q aparece 3 segundos en ywy no la ponen en el tuit pero usan su ht bye cuándo van a dejar de usarla por su popularidad e impacto ?,[],[],es,0.0,False,1234,,False,0.0025439796165246838
55970," “Yo respeto a las mujeres... se merecen ir al cielo”.’
👇 ",[],[],es,0.0,False,119,,False,0.007009842003270378
55982, URGENTEEEE! !!! Traslado solidario de CABA a Cañuelas! !!! 🙇🙇🙇🐾🐾🐾 RT RT RT que ayudas! !!! 🙇🙇🙇,[],[],es,0.0,False,14528,,False,0.047066642821739585
55999," La renuncia de Mazzoleni es otra victoria más del Cartismo sobre Marito, quien está cada vez más sólo. Las disputa inter…",[],[],es,0.0,False,507,,False,0.0009107032733788161
56007,Q surra no babu,[],[],es,0.0,False,3416,,False,0.02488317491563637
56013,"@souris_k @CarlosG79902727 Había escrito algo.Lo borré x respeto a tu trabajo y formacion(soy mero traductor d conversas con parientes médicos).En ningún momento cuestioné el funcionamiento del Fernandez.Guardo para mí lo oído sobre médicos q se negaron a vacunarse,incluso excelentes especialistas.
Abrazo",[],[],es,0.0,False,16997,,False,0.007033478595436118
56023," ¡Menos influencers, más líderes! ",[],[],es,0.0,False,241,,False,2.301046597992798e-05
56034,que día de mierda,[],[],es,0.0,False,117,,False,4.966703342138271e-05
56046,amo ese video donde sunoo se alegra tanto q taki recibiera un puesto y va corriendo a abrzarle :(,[],[],es,0.0,False,422,,False,0.0007126533884552435
56061,@sofiavve Oye te compre un boleto de avión para que le vueles a la verga/ mierda,[],[],es,0.0,False,28,,False,0.001684987523106019
56078,"@alex_lothbrok0 — Vaya, es interesante ver como todas tus hazañas sean realizadas para morir en el campo de batalla. En cambio yo, busco vivir en la mar eternamente y surcar los mares. 

Jack no llegaba a comprender por qué la gente deseaba morir, si la vida era tan bella.",[],[],es,0.0,False,32,,False,5.258447278922468e-06
56111,"@BrujaDePanem No es por insentivar a la vagancia, pero en Wattpad hay fanfics sobre animes... 
Mi trabajo aquí ha terminado...",[],[],es,0.0,False,34,,False,0.000494992121691378
56147,"Te invitamos a conocer UCAM Spanish Sports University a través de los testimonios de profesores y alumnos 🤝

Más info⬇️


",[],[],es,0.0,False,2707,,False,0.00033469604756896856
56152,"@V_TrujilloM @lopezobrador_ Un asco y un error lo de Macedonio, así también tú cinismo al hablar de este tema, que lástima ver el final que le estás dando a brozo, ¿ No sería mejor admitir los errores del personaje, pedir una disculpa por ello y dejarlo vivir  un tiempo más?",[],[],es,0.0,False,59,,False,8.69078536497968e-05
56175," A partir de hoy cacho que vea, cacho que sapeo. Hoy por ti, mañana por mi.",[],[],es,0.0,False,968,,False,0.018294751065052482
56177,@CFOGonzaloH_of @canalfiesta @dominguezja Voto por 13500 pulsaciones para que entre en el Top50 #N1CanalFiesta11 ❤!,[],['N1CanalFiesta11'],es,0.0,False,1,,False,1.862742195284746e-06
56192, Que gran stream me encantó demasiado ❤✨ @arigameplays @JuanSGuarnizo les dejo esta playlist que les hice con canciones que me…,[],[],es,0.0,False,515,,False,0.00012447558158243675
56206,"@ATHORNSOUL ||Dios mío si, perdóname! Es que estoy acostumbrada a ver a Julian con ese fc y honestamente no me fijé -se va a esconder por ahí-",[],[],es,0.0,False,69,,False,9.16866551342787e-05
56216,la misma cosa,[],[],es,0.0,False,21,,False,0.009793772290346706
56245," ¿De verdad estamos en esto?
(Vía @jorgegavino)
👇

 ",[],[],es,0.0,False,355,,False,0.004498125233240803
56258, El mejor festejo de San Valentín es con buen sexo ,[],[],es,0.0,False,7,,False,3.080723672263207e-05
56263, Mi cuerpo pide tatuajes.,[],[],es,0.0,False,1495,,False,0.009580291516305099
56278,@ChumelTorres Que perre mamade 🤦🏻‍♂️,[],[],es,0.0,False,104,,False,0.004018296090110875
56285," Es decir que asesinatos a manos del M-19 como el de José Raquel Mercado, Presidente de la Confederación de Trabajadores…",[],[],es,0.0,False,360,,False,0.009208392356412791
56319, tontear con alguien en coña&gt;&gt;&gt;&gt;&gt;&gt;,[],[],es,0.0,False,392,,False,0.0026888602052849847
56351,@eliseoavilamart @ChumelTorres @DiegoFC Ya chole,[],[],es,0.0,False,1,,False,3.504717237419847e-05
56353,@ErwinSanches00 @Sdhuescafan1 @SDHuesca Tu siendo de Chile entiendes de algo?,[],[],es,0.0,False,362,,False,0.0012057861470073342
56362,ocupado ,[],[],es,0.0,False,2288,,False,0.000842128771302658
56382,@ElMr_A @BurosCake Ni en pedo,[],[],es,0.0,False,66,,False,0.0001409703209702503
56385,"¿Qué hace jugando Isco de titular?

Basta de esta broma de mal gusto.",[],[],es,0.0,False,1779,,False,0.03126085706002492
56437,reflita 🗣,[],[],es,0.0,False,3078,,False,0.009080705914817824
56440,@FormolAl100 Buen diaaaa cielaaaa!,[],[],es,0.0,False,4513,,False,0.009958384903954457
56443,@Esther32837485 Que guarde las cordilleras que para el final de año si esta sin trabajo la podré contratar para la recogida de la aceituna sería un plus en la cuadrilla jajaja,[],[],es,0.0,False,248,,False,0.0002915959031971387
56447, @lutero_luis En la sobra los cobardes como hace más de 40 años a mansalva están esperando el momento adecuado. Son los ene…,[],[],es,0.0,False,6616,,False,0.0019105236559704263
56457, El satisfactorio encanto de una de las últimas imprentas tradicionales que todavía imprime y encuaderna libros a la antig…,[],[],es,0.0,False,1869,,False,0.011347220294293017
56458, Socialismo o ayudas directas a las empresas por once mil millones de pavos.,[],[],es,0.0,False,308,,False,4.773831307562836e-05
56468,"@CalmateElvira El pensamiento mesiánico, una sola cosita arregla todo el descalabro, onda Lázaro levántate y Anda. o quizás mas entendible sería Avada Kedavra!!!
Y ponemos a Peretti de presidente porque el entendió todo nocierto?",[],[],es,0.0,False,164,,False,0.0011826561145984573
56493," Papi al final si te van a fallar, te fallarán. Yo estoy tranquilo porque si pasa eso, simplemente me alejo. La jeva se…",[],[],es,0.0,False,993,,False,0.011932282585065342
56503,@Hachita No es nada,[],[],es,0.0,False,382,,False,0.0007808106209406009
56520,esto siempre me hace pegar un grito ,[],[],es,0.0,False,154,,False,0.0006401327673800821
56522,@Caro_Urq yo: ya anda sírvete tú,[],[],es,0.0,False,41740,,False,0.0017342137119717791
56541," Cuando Alejandro Navarro, Marisela Santibañez, Claudia Mix y el alcalde comunista Jadue, viajaron a Venezuela a ""legitimar""…",[],[],es,0.0,False,4915,,False,0.02498800921132783
56556,@Virgini64342697 @Albert_Rivera Y el nacionalismo de Madrid le parece bien?,[],[],es,0.0,False,144,,False,0.0014087863543175263
56566,@chxrrykooks Jade,[],[],es,0.0,False,132,,False,0.018861302121244913
56584,esta re en otra,[],[],es,0.0,False,351,,False,0.00029506485199653213
56609," ¡Ésa sonrisa! 😃

¡Qué gusto verte de nuevo por acá, @santiagoarias13! 

#SomosBayer04 🖤🇨🇴❤️ #SomosParceros ",[],"['SomosBayer04', 'SomosParceros']",es,0.0,False,3743,,False,0.00015375816672439805
56611," El destino de este país no cambiará por una batalla entre la izquierda y la derecha, ni mucho menos por una lucha de cl…",[],[],es,0.0,False,249,,False,0.03392809963689094
56615, Una de las cosas que ARMY ya tiene bien en claro es que nunca podremos disfrutar de un lanzamiento porque siempre termina…,[],[],es,0.0,False,3911,,False,0.03078394200804265
56626," Excelente mensaje de @MaxKaiser75 con el que coincido plenamente.

#ObsciMX

YO SÍ QUIERO promover el voto, pero CARAJO, partid…",[],['ObsciMX'],es,0.0,False,135,,False,0.00014329417987469833
56630,@angstbakudeku @rememberliiam vAMO A GNT MATA ELA NO SOCOOOO,[],[],es,0.0,False,343,,False,0.0005192475885579239
56652,@Pandiie_ Yo encantada!!  🤩,[],[],es,0.0,False,116,,False,0.0019191971175361775
56677,@WaykaPeru El colmo,[],[],es,0.0,False,14,,False,0.0009547198462919343
56696,@fairydefsoul Así parece lol,[],[],es,0.0,False,1147,,False,0.008440561853081938
56726,El equipo que estamos armando... 🦉😎 ,[],[],es,0.0,False,7465,,False,0.0021795083719822654
56735, Parece una lista de diputados y senadores,[],[],es,0.0,False,218,,False,0.004245019910293338
56750,"@AgustinBotines @ccenlibertad @EstrellaFlores9 Pues seguro, ninguna economía sana se puede basar en el turismo. Como he dicho antes, más descentralización en los municipios y comarcas y más proyectos agroindustriales públicos. Pero poco podemos hacer si la Hacienda está en Madrid.",[],[],es,0.0,False,318,,False,0.0008714147852744064
56753,"Por cierto, el vídeo es más largo, hay otro que sale golpeado por el señor, pero el que está en el piso nunca se levantó, ese golpe en la cabeza en el piso es terrible. 
Por eso siempre digo que la mejor pelea es la que se evita.",[],[],es,0.0,False,659,,False,0.00023149161187359951
56762," He escuchado serendipity 5273628 veces, pero duele toda la vida.",[],[],es,0.0,False,994,,False,0.002377290730459293
56764,"@hernangsoto @DespegarAr Estafaron a medio país , son unos garcas,",[],[],es,0.0,False,11,,False,0.0004168742632143694
56765,que hincha huevos,[],[],es,0.0,False,1290,,False,0.006675890083222646
56792,@Respect_Sikhism aaho,[],[],es,0.0,False,270,,False,2.189680249554155e-05
56836,"Para 1923, Whiteman, quien conocía a Gershwin por sus musicales, le encargó una obra que combinara sus conocimientos clásicos con el jazz. Gershwin sabía poco de orquestación, y Ferde Grofé lo ayudó a adaptar la obra a banda de jazz. Luego, Gershwin hará su propia orquestación. ",[],[],es,0.0,False,1803,,False,0.033700329034835726
56844," Buenos días🇻🇪#JuventudBicentenaria @RRBA2032 @HulettDaniela
@2021Luchadora @20Mivzla
@20Venceremos @HugoRamosR1 @CarlosG86569…",[],['JuventudBicentenaria'],es,0.0,False,616,,False,0.00020600429517236306
56850,"@porras_edgar @JaviJimenezl #RevocatoriaClaudiaLopez. Ahora pretende cubrir su ineptitud so argumento de maltrato de género? Aterrice, Mujeres valiosas, inteligentes,capaces, idóneas, y bellas, es lo que a parido la tierrita, razones obvias que NO le permitan clasificar. gran diferencia. @ClaudiaLopez ",[],['RevocatoriaClaudiaLopez'],es,0.0,False,681,,False,0.00012327265172766127
56895," Sino vuelvo, rompan todo, dijo Úrsula. 
Y no volvió.
Y Nerina no rompió nada. Se paró frente a la comisaría a gritar. 
Para qu…",[],[],es,0.0,False,31,,False,0.00015834347749384118
56924,@lHertzz Mejor no digas nada 2-2.,[],[],es,0.0,False,227,,False,0.003996570443345409
56944,Lo analice bien.,[],[],es,0.0,False,281,,False,0.0016778306555399023
56974,#NoMeCallaras otro invento de las granjas de bots.... y antes que??,[],['NoMeCallaras'],es,0.0,False,20,,False,0.0004508843948759345
56985,@YamiiKirichenko Ma o meno si..... Gracias,[],[],es,0.0,False,131,,False,0.0001235623589801031
56989, las actitudes demuestran todo,[],[],es,0.0,False,394,,False,0.0020680912949700126
56996,@CarlosTorresF_ @ElenaBuylla @Conacyt_MX Ahora somos el Congo.,[],[],es,0.0,False,1000,,False,0.010956321243210379
57014," Yo ya no puedo más, no entienden viejo NO LE DEN LIKE A LOS TWEETS DE VALENTINAAAA , ARRUINAN TODO ! Que bronca.

STEFANIA…",[],[],es,0.0,False,258,,False,0.00029951024139143924
57027,@LKikeGarcia TU PRIMO!!! MISMA ESCUELA!!!! ,[],[],es,0.0,False,186,,False,0.003006189062426607
57035, @RenatoRamos96 jae primo,[],[],es,0.0,False,952,,False,0.0014971420447212217
57060," Si todo esto es cierto, faltarán cárceles. @KikeBravoPrado",[],[],es,0.0,False,559,,False,0.009414723670734797
57097, Estamos mucho mejor confinados... ,[],[],es,1.0,False,109,,False,0.003829287104191271
57123," La sociedad valenciana sufre lo peor de la pandemia mientras la élite proge que la gobierna se dedica a:

Pedir un Amazon p…",[],[],es,0.0,False,1269,,False,0.019216023187462333
57125,Estado: enculada,[],[],es,0.0,False,289,,False,0.0006193338594409393
57140,"@LupitaEnCuatro @PatoBullrich @guigiana @GustavoFerragut @florretamoso @PabloBertoldi1 @proargentina No te entendes ni vos. Porque ni siquiera hiciste mención a la cantidad de montoneros, que aún hoy reivindican ese accionar.. son los que están en el poder de tu gobierno. Bue y después ir por el lado de la cocina..cuanto te falta mami. Chau.",[],[],es,0.0,False,93,,False,0.0023124549444352347
57157,@argentum_bullet Jaja xD ok,[],[],es,0.0,False,66,,False,0.003408983456778707
57186,@team_sope Este año te lo prometo ❤️❤️❤️❤️💜❤️❤️,[],[],es,0.0,False,499,,False,0.006179964576038367
57188, De la juramentación virtual. Lista para servir. ⚖️ ,[],[],es,0.0,False,1256,,False,0.051899636137944925
57204,"@MiguelngelPeaL2 @JorgeBasadre7 @vickyperiodista Vuelves a ser básico ... te falto el ... ""blanco y negro"" ...",[],[],es,0.0,False,125,,False,0.006570807643857297
57221,"@LaReservaPLU @PoliciaSXXI @guidoprincesa @gisbert_ruben Unos tuits no, un auto judicial de quién conoce la actuación y es competente para valorarla. 

Tú eres el que me pasa videos de Youtube de gente que no ha leído el auto, ni es juez, ni tiene ninguna formación en derecho policial.🤷‍♀️",[],[],es,0.0,False,155,,False,0.008299237449678254
57230, Increíble pero cierto: Soja y Tofu son dos #gatos de la prote @malaga_felina #Málaga por los que no ha preguntado nadie JAMÁS…,[],"['gatos', 'Málaga']",es,0.0,False,274,,False,0.004610366904321684
57237," Querido Enrique, representas eso que la amistad aporta a nuestras vidas: empatía, generosidad y cariño. Siempre has hech…",[],[],es,0.0,False,756,,False,0.003019115084304584
57252, Que te presuman como nagore presume de sandra. No os conforméis con menos 🥺 ,[],[],es,0.0,False,724,,False,0.00755594285592375
57261, #MIRONEWS Durante meses no me he metido con las mascarillas por considerarlas una batalla secundaria. Pero ya han salido est…,[],['MIRONEWS'],es,0.0,False,198,,False,0.0033274631351060653
57272,"@infireslxfeu Ah, hello there, Ronja.",[],[],es,0.0,False,94,,False,0.003023471572501164
57292,@albakariann me está creando la necesidad de leer Amanecer Rojo con tanto tuit y no tengo dinero ni tiempo 😭😭😭,[],[],es,0.0,False,491,,False,0.007587028536378833
57322," No entiendo bien tanto revuelo porque  podemos haya fichado a un ilegal, lo raro seria que fichara a alguien trabajador y si…",[],[],es,0.0,False,29,,False,0.0019209703396344275
57340,@kirishiejirou te amo kiribro,[],[],es,0.0,False,223,,False,0.00022516894915283547
57349,Nosotros somo turro a menudoo,[],[],es,0.0,False,973,,False,0.00961131183750842
57351,En que momento a sucedido todo esto????#Solos30M,[],['Solos30M'],es,0.0,False,604,,False,0.005370090401594761
57355, Consideró @alvaro_delgado que @lopezobrador_ tiene derecho a decirle sus verdades a medios y periodistas que mienten s…,[],[],es,0.0,False,6,,False,0.00024634170640810494
57363,"@FrangeJust MUY BIEN FRANGE, ME ALEGRO!!!",[],[],es,0.0,False,1572,,False,0.0017095521297714506
57370, @JRCR1 Si al cul,[],[],es,0.0,False,386,,False,0.007669458194144519
57385, La gente que NO se ducha con música?? Todo bienn????,[],[],es,0.0,False,79,,False,0.002917142021826427
57397," 21 Jesús
22 Jonás
23 JorgeAlvarez
24 Jorge Aníbal
El GIEI consideró técnicamente imposible la incineración de los 43 n…",[],[],es,0.0,False,2255,,False,0.0009408319457848292
57419," El partido verde no quiere cambiar el país, quiere tener el poder, por eso no quiere hacer alianzas con Gustavo Petro, en t…",[],[],es,0.0,False,772,,False,0.014062230357941224
57438,@alwihdainfo Trop optimiste ! Redescendez.,[],[],es,0.0,False,5,France,False,0.00011226383294880175
57448," #BBB21

Parcial do @hacker_real1 💻✅
🌐 7° Parcial: 

🌵#ForaJuliette - 3,9% 

🎱#ForaRodolffo - 29,5% 

🕵️#ForaSarah - 66,6%…",[],"['BBB21', 'ForaJuliette', 'ForaRodolffo', 'ForaSarah']",es,0.0,False,488,,False,6.137810074465592e-05
57475,"@x_x96eu ▫️Arale
▫️@_sena_pero / _sena_pero",[],[],es,0.0,False,562,,False,0.0015151012624162747
